,pxl_row_in_fullres,pxl_col_in_fullres,spot_index,cell_index,cell_nums
612,4691.05782299112,2880.25054957633,192,192_9,10
613,4732.427197427,3080.0,193,193_0,4
614,4653.0,3047.941008737938,193,193_1,4
615,4792.0,2963.0069463163995,193,193_2,4
616,4727.917138646626,2941.0,193,193_3,4
617,4711.507607483477,3267.0,194,194_0,10
618,4780.988439432987,3196.8895818406277,194,194_1,10
619,4792.0,3159.8757043047103,194,194_2,10
620,4756.118024347324,3163.675397079582,194,194_3,10
621,4679.194807643106,3128.0,194,194_4,10
622,4653.0,3218.181803874939,194,194_5,10
623,4676.985490143752,3257.9338291638496,194,194_6,10
624,4722.313643774956,3186.4577321268443,194,194_7,10
625,4723.006766717996,3249.2814753302387,194,194_8,10
626,4695.612853123028,3206.5777774083062,194,194_9,10
627,4754.203793873386,3453.0,195,195_0,7
628,4764.601172116112,3409.993666173736,195,195_1,7
629,4730.891310094982,3425.0220928692124,195,195_2,7
630,4652.0,3379.36781912797,195,195_3,7
631,4718.409655920708,3319.660849190931,195,195_4,7
632,4698.75657359615,3314.0,195,195_5,7
633,4791.0,3441.106280702717,195,195_6,7
634,4668.500701868049,4003.9050861080777,196,196_0,10
635,4722.273511794328,4013.0,196,196_1,10
636,4748.295320234096,3993.162619097843,196,196_2,10
637,4723.136880765391,3874.0,196,196_3,10
638,4651.0,3980.369022434899,196,196_4,10
639,4790.0,3984.411261835964,196,196_5,10
640,4692.343463792444,3908.2075634973594,196,196_6,10
641,4655.646306613168,3925.4535992845326,196,196_7,10
642,4656.934188260719,3992.1847991457057,196,196_8,10
643,4729.789767413949,3988.1770273157304,196,196_9,10
644,4782.27343759431,4199.0,197,197_0,3
645,4789.0,4146.090661106111,197,197_1,3
646,4650.0,4060.0,197,197_2,3
647,4789.0,4386.0,198,198_0,3
648,4650.0,4281.608682293275,198,198_1,3
649,4728.033937750744,4247.0,198,198_2,3
650,4786.029264251764,4515.9128500819015,199,199_0,7
651,4649.0,4512.8295478898535,199,199_1,7
652,4788.0,4470.8491055265085,199,199_2,7
653,4668.59097396875,4513.942764094795,199,199_3,7
654,4657.521764951719,4573.0,199,199_4,7
655,4688.933483055912,4454.562669653579,199,199_5,7
656,4742.293814017259,4434.0,199,199_6,7
657,4787.0,4946.0,201,201_0,2
658,4648.0,4807.0,201,201_1,2
659,4787.0,4994.0,202,202_0,3
660,4648.0,5133.0,202,202_1,3
661,4754.901702633884,5110.743176678935,202,202_2,3
662,4848.0,1915.0,203,203_0,2
663,4709.0,2054.0,203,203_1,2
664,4782.657667008847,2115.6796459207208,204,204_0,9
665,4771.595666182379,2158.4242740083073,204,204_1,9
666,4789.744850501227,2157.905451928576,204,204_2,9
667,4709.0,2171.6310126840503,204,204_3,9
668,4813.685832387358,2240.0,204,204_4,9
669,4846.272935804715,2201.654707221729,204,204_5,9
670,4824.709493296105,2190.845898049268,204,204_6,9
671,4756.3864007490065,2101.0,204,204_7,9
672,4848.0,2180.7130202237386,204,204_8,9
673,4768.605863192182,2380.2860946720793,205,205_0,14
674,4838.63416825789,2288.0,205,205_1,14
675,4827.790195973727,2304.019149200951,205,205_2,14
676,4797.9436416500885,2358.137175264418,205,205_3,14
677,4710.839257895483,2320.520274255388,205,205_4,14
678,4782.499938151981,2427.0,205,205_5,14
679,4848.0,2405.7206381905685,205,205_6,14
680,4725.813161644951,2354.9052218460242,205,205_7,14
681,4754.361049202812,2365.6251989860966,205,205_8,14
682,4773.392508143323,2365.6483297511104,205,205_9,14
683,4709.0,2347.5781906097823,205,205_10,14
684,4834.176267067222,2397.133032218567,205,205_11,14
685,4826.486300057482,2420.778648628795,205,205_12,14
686,4783.886759915693,2377.8298069871826,205,205_13,14
688,4732.779889616531,2682.8191708682616,207,207_0,10
689,4711.547691718888,2711.4203619433342,207,207_1,10
690,4708.0,2797.6103145926927,207,207_2,10
691,4796.153516135611,2800.0,207,207_3,10
692,4827.830114321121,2709.307087574903,207,207_4,10
693,4794.110195655786,2661.0,207,207_5,10
694,4819.6257400675895,2662.565557429181,207,207_6,10
695,4847.0,2789.202594283363,207,207_7,10
696,4781.078673942697,2761.7304680200714,207,207_8,10
697,4710.842641400573,2662.2725585764556,207,207_9,10
698,4707.0,2863.985203911185,208,208_0,8
699,4763.276838167459,2951.0217503575846,208,208_1,8
700,4763.398291583562,2848.0,208,208_2,8
701,4782.211211280554,2963.8157864600807,208,208_3,8
702,4738.8209034996,2987.0,208,208_4,8
703,4730.093451200992,2858.0363084733717,208,208_5,8
704,4846.0,2877.617818834218,208,208_6,8
705,4823.285270442291,2968.0577547047374,208,208_7,8
706,4805.2351740267,3118.46909075801,209,209_0,5
707,4707.0,3141.994861364486,209,209_1,5
708,4787.942818557558,3174.0,209,209_2,5
709,4752.543935023454,3035.0,209,209_3,5
710,4846.0,3138.0869248575677,209,209_4,5
711,4713.769833816504,3221.0,210,210_0,7
712,4782.732784492262,3315.7763421859095,210,210_1,7
713,4845.0,3297.533378301675,210,210_2,7
714,4706.0,3346.872699605307,210,210_3,7
715,4760.675125556327,3360.0,210,210_4,7
716,4755.959431452953,3337.338623851474,210,210_5,7
717,4718.973366138842,3342.962170609166,210,210_6,7
718,4845.0,3547.0,211,211_0,5
719,4746.534961566227,3515.441509241048,211,211_1,5
720,4811.920751820083,3506.450787696152,211,211_2,5
721,4818.1799671420695,3477.6509987174572,211,211_3,5
722,4706.0,3408.0,211,211_4,5
723,4825.36586116805,3843.6104834840326,213,213_0,11
724,4771.071241361326,3781.0,213,213_1,11
725,4786.9712103974725,3882.4011106998014,213,213_2,11
726,4768.942482771257,3814.241479040175,213,213_3,11
727,4802.28167983269,3823.5518260408508,213,213_4,11
728,4797.298496271785,3920.0,213,213_5,11
729,4705.0,3816.8908730656367,213,213_6,11
730,4795.036164685595,3784.4813283815915,213,213_7,11
731,4778.6926110892955,3825.094609180026,213,213_8,11
732,4810.932550364818,3835.12121966837,213,213_9,11
733,4844.0,3880.565738874066,213,213_10,11
734,4731.95561667665,4102.452217633124,214,214_0,6
735,4704.0,3975.2541804938414,214,214_1,6
736,4754.229244025859,3967.0,214,214_2,6
737,4843.0,4106.0,214,214_3,6
738,4724.243307103413,4036.9060336223506,214,214_4,6
739,4709.194065856521,4075.3356204926517,214,214_5,6
740,4766.880079953542,4253.896531343816,215,215_0,7
741,4724.189259932516,4293.0,215,215_1,7
742,4843.0,4274.613074561644,215,215_2,7
743,4704.0,4198.146903780033,215,215_3,7
744,4806.7072402411095,4168.448397203124,215,215_4,7
745,4731.224052017395,4247.168011290005,215,215_5,7
746,4712.544641266048,4154.0,215,215_6,7
747,4703.0,4390.857285795775,216,216_0,4
748,4828.3119509817,4341.0,216,216_1,4
749,4842.0,4427.659312788356,216,216_2,4
750,4810.208833997203,4480.0,216,216_3,4
752,4902.0,1960.0,218,218_0,4
753,4763.0,1821.0,218,218_1,4
754,4862.557036159154,1956.3599971108704,218,218_2,4
755,4847.0220619220445,1843.4663811328007,218,218_3,4
756,4825.141197965052,2019.588234019998,219,219_0,8
757,4863.357595741964,2010.817857839746,219,219_1,8
758,4901.0,2008.0,219,219_2,8
759,4831.218601223427,2147.0,219,219_3,8
760,4762.0,2103.4086368374074,219,219_4,8
761,4788.015745995746,2107.215664907349,219,219_5,8
762,4811.219188579191,2096.0872149521756,219,219_6,8
763,4772.717682216705,2136.506948413152,219,219_7,8
764,4884.769331464855,2306.956211474571,220,220_0,15
765,4882.02565641214,2288.2765762801623,220,220_1,15
766,4827.558260818689,2334.0,220,220_2,15
767,4854.254650477874,2195.0,220,220_3,15
768,4762.0,2267.52518545113,220,220_4,15
769,4785.995723024534,2236.8921356621913,220,220_5,15
770,4889.778947514064,2328.1983381321584,220,220_6,15
771,4864.44396211851,2240.101134918193,220,220_7,15
772,4865.607297802318,2299.159309646854,220,220_8,15
773,4815.844071078368,2288.5666611233196,220,220_9,15
774,4770.545563185721,2230.769149592841,220,220_10,15
775,4827.451520015105,2320.616151346901,220,220_11,15
776,4901.0,2209.8750525884966,220,220_12,15
777,4883.943645557968,2202.2252921474183,220,220_13,15
778,4787.599660080841,2220.128207010846,220,220_14,15
779,4865.494847312477,2381.0,221,221_0,7
780,4779.9937131823,2491.1751134607352,221,221_1,7
781,4814.9918117734815,2520.0,221,221_2,7
782,4786.33723872622,2400.1389724081073,221,221_3,7
783,4901.0,2433.0479496942176,221,221_4,7
784,4769.097811093406,2384.194192936618,221,221_5,7
785,4762.0,2419.563285964749,221,221_6,7
786,4900.0,2568.0,222,222_0,3
787,4790.454303279493,2667.4114580439914,222,222_1,3
788,4761.0,2707.0,222,222_2,3
789,4827.928313035123,2774.5492699224105,223,223_0,7
790,4824.828234223124,2826.9879242594516,223,223_1,7
791,4900.0,2847.2310675523495,223,223_2,7
792,4827.1900801671545,2893.0,223,223_3,7
793,4761.0,2885.8717097478598,223,223_4,7
794,4779.609728501484,2754.0,223,223_5,7
795,4848.3444690946835,2834.6602587702764,223,223_6,7
796,4824.907176040523,2941.0,224,224_0,8
797,4873.111704691194,3016.1352148742835,224,224_1,8
798,4760.0,3080.0,224,224_2,8
799,4763.758608873471,3022.1541576369555,224,224_3,8
800,4803.717467220304,2996.3225791480163,224,224_4,8
801,4782.012381114321,3044.9824224158874,224,224_5,8
802,4899.0,3048.7602697768007,224,224_6,8
803,4803.329339494276,3060.2356481605634,224,224_7,8
804,4833.585797052057,3157.5638119717037,225,225_0,13
805,4843.788078619449,3183.052596022988,225,225_1,13
806,4864.996694214876,3267.0,225,225_2,13
807,4814.540242722061,3190.2160988969295,225,225_3,13
808,4812.494866015527,3138.354566633661,225,225_4,13
809,4804.665166516652,3166.3914146995035,225,225_5,13
810,4839.549725442343,3128.0,225,225_6,13
811,4868.315816830396,3195.857591708798,225,225_7,13
812,4778.8281095691045,3254.783705455847,225,225_8,13
813,4760.0,3230.8410131220007,225,225_9,13
814,4899.0,3185.1391549351865,225,225_10,13
815,4880.240988218745,3186.7317100966916,225,225_11,13
816,4770.244919174594,3178.093387604148,225,225_12,13
817,4818.503647294425,3453.0,226,226_0,8
818,4898.0,3314.0,226,226_1,8
819,4759.0,3451.068428169054,226,226_2,8
820,4833.6848925018885,3364.4887258247873,226,226_3,8
821,4810.765705092687,3425.551018193901,226,226_4,8
822,4872.792441408373,3379.124505553393,226,226_5,8
823,4809.588025228955,3358.5091083430607,226,226_6,8
824,4850.880197624772,3406.772162798882,226,226_7,8
825,4897.0,3944.456836466725,228,228_0,10
826,4842.285179661776,3884.4421112984824,228,228_1,10
827,4812.1977218137845,4013.0,228,228_2,10
828,4870.072848440434,3874.0,228,228_3,10
829,4758.0,3960.1864460370994,228,228_4,10
830,4840.363999282383,3978.2741797508147,228,228_5,10
831,4840.66870807878,3955.2528439134535,228,228_6,10
832,4896.1614882669965,3900.2678941821246,228,228_7,10
833,4865.2244085210605,3919.4215302560883,228,228_8,10
834,4805.61306567007,3917.7531803479387,228,228_9,10
835,4884.710242865177,4168.3491819740875,229,229_0,6
836,4864.976190749042,4061.0,229,229_1,6
837,4896.0,4110.101326514323,229,229_2,6
838,4757.0,4167.718244558914,229,229_3,6
839,4759.6872807711,4200.0,229,229_4,6
840,4850.164406160523,4121.209788811524,229,229_5,6
841,4757.0,4276.206054486195,230,230_0,4
842,4896.0,4247.0,230,230_1,4
843,4888.872698256707,4386.0,230,230_2,4
844,4871.283207612965,4302.311669056167,230,230_3,4
845,4757.0,4277.206054486195,231,231_0,4
846,4896.0,4248.0,231,231_1,4
847,4888.872698256707,4387.0,231,231_2,4
848,4871.283207612965,4303.311669056167,231,231_3,4
849,4817.0,1862.8652408960206,233,233_0,3
850,4943.331227294293,1867.0,233,233_1,3
851,4956.0,1728.0,233,233_2,3
852,4816.0,1990.648104596212,234,234_0,8
853,4931.931279162093,1915.0,234,234_1,8
854,4924.92483767889,2054.0,234,234_2,8
855,4955.0,1919.1183769744173,234,234_3,8
856,4853.545315582719,1984.5227769052915,234,234_4,8
857,4895.789731973127,2046.7759853608668,234,234_5,8
858,4921.610659916366,1998.7905812861159,234,234_6,8
859,4932.705979166231,1959.6616579225577,234,234_7,8
860,4816.0,2241.0,235,235_0,7
861,4889.49750833734,2215.1483224387657,235,235_1,7
862,4882.102501236639,2102.0,235,235_2,7
863,4825.360524411713,2169.4573333924886,235,235_3,7
864,4856.185182975895,2130.941777364889,235,235_4,7
865,4955.0,2132.3345699944603,235,235_5,7
866,4887.243523042543,2193.1825354554458,235,235_6,7
867,4815.0,2334.652582259159,236,236_0,16
868,4937.432094273846,2375.7257714338507,236,236_1,16
869,4875.575576303276,2319.3661276223775,236,236_2,16
870,4817.258698106078,2316.8855174081236,236,236_3,16
871,4856.02611725841,2336.83874229584,236,236_4,16
872,4932.374580238362,2343.1160541586073,236,236_5,16
873,4846.924783220737,2356.280395213194,236,236_6,16
874,4835.21940683878,2404.5191444701795,236,236_7,16
875,4954.0,2367.347816780822,236,236_8,16
876,4888.789915449837,2362.200864624506,236,236_9,16
877,4821.1397768660345,2360.3958333333335,236,236_10,16
878,4878.838732282705,2299.334874260355,236,236_11,16
879,4931.94486844813,2288.0,236,236_12,16
880,4838.2134048543285,2383.184346109399,236,236_13,16
881,4909.912373021699,2427.0,236,236_14,16
882,4919.21593847325,2293.5901100852275,236,236_15,16
883,4815.0,2614.0,237,237_0,2
884,4954.0,2475.0,237,237_1,2
885,4814.0,2800.0,238,238_0,4
886,4898.03810650144,2661.0,238,238_1,4
887,4953.0,2673.127077800012,238,238_2,4
888,4918.12159448151,2735.980082262165,238,238_3,4
889,4895.042713590809,2956.783290928195,239,239_0,16
890,4953.0,2954.2490375625584,239,239_1,16
891,4933.288009594806,2982.7179861880404,239,239_2,16
892,4864.029701468133,2934.017647741786,239,239_3,16
893,4917.481913584715,2987.0,239,239_4,16
894,4870.97621770283,2848.0,239,239_5,16
895,4833.217044339534,2956.909731932998,239,239_6,16
896,4814.0,2975.898556278881,239,239_7,16
897,4921.920285659443,2904.698947177129,239,239_8,16
898,4888.912480417998,2852.9146757073695,239,239_9,16
899,4875.279358091938,2947.517940157419,239,239_10,16
900,4848.723484100888,2882.728274412905,239,239_11,16
901,4923.614532821886,2861.9894406863555,239,239_12,16
902,4814.10347501525,2958.3872672646025,239,239_13,16
903,4934.96074952134,2957.5153252538585,239,239_14,16
904,4941.245813128755,2878.5015673981193,239,239_15,16
905,4915.337660377611,3173.0,240,240_0,11
906,4920.150570147845,3149.960900684395,240,240_1,11
907,4827.019009557402,3172.1681495219686,240,240_2,11
908,4813.0,3157.3494620255774,240,240_3,11
909,4889.190537302645,3117.0426763711953,240,240_4,11
910,4889.262490079394,3091.901312536221,240,240_5,11
911,4952.0,3088.28913140123,240,240_6,11
912,4818.471733400468,3045.6763880460658,240,240_7,11
913,4861.155805273526,3106.692114016298,240,240_8,11
914,4928.968382938566,3063.835945875346,240,240_9,11
915,4880.140708685968,3034.0,240,240_10,11
916,4923.032870603266,3317.338971371798,241,241_0,10
917,4821.333037620337,3310.0925447800496,241,241_1,10
918,4952.0,3318.133551272289,241,241_2,10
919,4848.987532764352,3286.0891135913853,241,241_3,10
920,4930.816384893236,3360.0,241,241_4,10
921,4827.994257496329,3239.031120049356,241,241_5,10
922,4861.716904836629,3239.754909580392,241,241_6,10
923,4949.146889725796,3341.4549779144713,241,241_7,10
924,4813.0,3335.240899949522,241,241_8,10
925,4859.005199778308,3221.0,241,241_9,10
926,4811.0,3984.8759591215144,242,242_0,6
927,4836.423333378588,4107.0,242,242_1,6
928,4859.41548799787,4047.922457872293,242,242_2,6
929,4942.359228256824,3968.0,242,242_3,6
930,4950.0,3989.8898453809275,242,242_4,6
931,4820.144240536595,4091.5736379655145,242,242_5,6
932,4811.0,4154.0,243,243_0,3
933,4950.0,4272.3331767769905,243,243_1,3
934,4855.368123727631,4293.0,243,243_2,3
935,4947.290546091646,1907.2514656657681,245,245_0,10
936,4979.883833722827,1850.902231655936,245,245_1,10
937,5009.0,1912.3521141074857,245,245_2,10
938,4933.8297452644,1889.3438900181281,245,245_3,10
939,4959.675927761556,1954.882090340695,245,245_4,10
940,4953.4989675863535,1870.478278618353,245,245_5,10
941,4870.0,1884.805702644529,245,245_6,10
942,4906.4574798807525,1960.0,245,245_7,10
943,4949.274662054124,1843.9953159619758,245,245_8,10
944,4936.510858637407,1821.0,245,245_9,10
945,5009.0,2074.1276468082297,246,246_0,10
946,4987.188133298488,2109.309448330799,246,246_1,10
947,4881.705924145151,2114.1298650923263,246,246_2,10
948,4956.642754768744,2147.0,246,246_3,10
949,4925.2963613235,2008.0,246,246_4,10
950,4870.0,2073.662737931586,246,246_5,10
951,4896.437630951085,2108.0123618371777,246,246_6,10
952,4890.040813702841,2127.976935064,246,246_7,10
953,4932.5647491219115,2108.072193588259,246,246_8,10
954,4947.482433783672,2046.8598802506988,246,246_9,10
955,4976.336543530926,2202.7734501003465,247,247_0,11
956,4926.491910547005,2240.5258405471327,247,247_1,11
957,4869.0,2284.384836343733,247,247_2,11
958,4964.719814962479,2304.030885733604,247,247_3,11
959,5004.244718195532,2299.6717093693223,247,247_4,11
960,4969.404134580241,2275.6334604858744,247,247_5,11
961,4989.499958760686,2233.276861886517,247,247_6,11
962,4960.951594748537,2195.0,247,247_7,11
963,5008.0,2267.347621830731,247,247_8,11
964,4926.9322898978235,2216.5888744463305,247,247_9,11
965,4901.114781640707,2334.0,247,247_10,11
966,4890.6616246934545,2393.5555613759284,248,248_0,9
967,5008.0,2497.9489324104748,248,248_1,9
968,4913.155882638337,2382.0,248,248_2,9
969,4925.6696875062735,2415.100746573414,248,248_3,9
970,4968.846149215581,2412.7643397398065,248,248_4,9
971,4936.959796704619,2474.587657500889,248,248_5,9
972,4944.832920162151,2438.8002927288194,248,248_6,9
973,4996.026185889718,2521.0,248,248_7,9
974,4869.0,2475.3610594567394,248,248_8,9
975,4868.0,2634.5867411470545,249,249_0,5
976,4876.1465913144275,2707.0,249,249_1,5
977,5007.0,2641.363357904359,249,249_2,5
978,4905.43883142085,2568.0,249,249_3,5
979,4886.355568509965,2595.4459414073253,249,249_4,5
980,4917.349710595716,2805.264385791725,250,250_0,10
981,5007.0,2853.403383831785,250,250_1,10
982,4919.230236579797,2832.8118440362596,250,250_2,10
983,5002.971635656925,2799.8641516907974,250,250_3,10
984,4987.606543119599,2818.8736097709075,250,250_4,10
985,4988.149233739093,2800.629835780719,250,250_5,10
986,4940.641587944455,2755.0,250,250_6,10
987,4949.443416880078,2894.0,250,250_7,10
988,4935.108618668965,2859.8805454797916,250,250_8,10
989,4868.0,2792.6549079072333,250,250_9,10
990,4911.243509881439,2942.467457619685,251,251_0,10
991,4886.500488453635,2981.057389576192,251,251_1,10
992,4904.7848345457205,2996.8471307085306,251,251_2,10
993,4867.0,2981.0060771508147,251,251_3,10
994,4924.99164220559,3080.0,251,251_4,10
995,4903.130038299948,3059.5458233733198,251,251_5,10
996,5006.0,2992.926783482094,251,251_6,10
997,4996.231131898362,2971.401410189386,251,251_7,10
998,4883.2316772716695,2941.0,251,251_8,10
999,4910.9520102083925,3031.9725500802892,251,251_9,10
1000,4867.0,3205.9492895005724,252,252_0,11
1001,5006.0,3225.5305881581535,252,252_1,11
1002,4868.68273355086,3180.858461740214,252,252_2,11
1003,4980.261750403903,3141.310997639499,252,252_3,11
1004,4922.7934685289265,3183.289710942164,252,252_4,11
1005,4883.256712530315,3249.991161235329,252,252_5,11
1006,4905.526224643879,3267.0,252,252_6,11
1007,4897.324283798482,3128.0,252,252_7,11
1008,4946.919396235067,3169.2433807619173,252,252_8,11
1009,4929.370989346142,3203.1212659882112,252,252_9,11
1010,4970.97678879955,3164.78312230215,252,252_10,11
1011,4942.51294898309,3335.763727604775,253,253_0,13
1012,4866.0,3345.0295115597655,253,253_1,13
1013,4945.620799109714,3375.8120497176565,253,253_2,13
1014,4891.184299106759,3452.1282731601445,253,253_3,13
1015,4893.158426964179,3343.0746330320317,253,253_4,13
1016,4936.445809785713,3314.0,253,253_5,13
1017,4871.396934322443,3385.702308573277,253,253_6,13
1018,4943.520900375508,3432.631317206913,253,253_7,13
1019,4902.138932490862,3397.810456560537,253,253_8,13
1020,5005.0,3396.8302380991763,253,253_9,13
1021,4893.680842330592,3368.2700917690076,253,253_10,13
1022,4939.770226911329,3453.0,253,253_11,13
1023,4991.004136813344,3408.5802370434776,253,253_12,13
1024,4908.966602046075,3935.6040635551076,254,254_0,11
1025,5004.0,3890.4955296287385,254,254_1,11
1026,4889.668850979732,4014.0,254,254_2,11
1027,4902.141810201576,3875.0,254,254_3,11
1028,4996.753423857046,3952.4979220757673,254,254_4,11
1029,4921.486234732078,3925.8362601234867,254,254_5,11
